,runs_off_bat,MS Bisla,,KP Pietersen,AR Bawne,Avesh Khan,AA Jhunjhunwala,AP Majumdar,R Ninan,DM Bravo,VY Mahesh,MK Lomror,SP Narine,Mohammad Asif,HH Pandya,M Prasidh Krishna,JH Kallis,JP Faulkner,B Geeves,BMAJ Mendis,V Kohli,Shivam Mavi,AA Bilakhia,S Lamichhane,JJ van der Wath,A Mukund,LA Carseldine,JA Morkel,Mohammad Hafeez,PP Ojha,Arshdeep Singh,CR Brathwaite,S Narwal,M Jansen,SA Abbott,D Wiese,Pankaj Singh,R Vinay Kumar,A Singh,YV Takawale,WP Saha,DE Bollinger,RD Gaikwad,FH Edwards,PSP Handscomb,SN Khan,AG Murtaza,WPUJC Vaas,DR Martyn,Y Prithvi Raj,R Sharma,AJ Tye,KL Rahul,CJ Green,Rasikh Salam,JC Archer,Sunny Singh,K Gowtham,A Nortje,RS Sodhi,YS Chahal,CK Kapugedera,Anand Rajan,GB Hogg,SM Boland,VVS Laxman,AS Yadav,F Behardien,TL Suman,CA Ingram,LE Plunkett,AD Hales,KJ Abbott,Joginder Sharma,VS Yeligati,DJ Willey,AT Carey,KK Cooper,BJ Hodge,AC Blizzard,P Prasanth,JL Denly,NM Coulter-Nile,B Stanlake,S Midhun,Monu Kumar,Ankit Sharma,Basil Thampi,WA Mota,AL Menaria,NLTC Perera,DL Chahar,DJ Harris,B Kumar,RA Jadeja,MJ Clarke,S Ladda,Y Gnaneswara Rao,EJG Morgan,NL McCullum,P Chopra,Abdur Razzak,SL Malinga,VR Aaron,Anirudh Singh,S Gopal,S Aravind,AD Mathews,M Vijay,I Udana,KM Asif,SK Trivedi,CA Pujara,Ravi Bishnoi,BW Hilfenhaus,Harbhajan Singh,GC Viljoen,AB Dinda,HF Gurney,AP Tare,SS Agarwal,DJG Sammy,CJ Jordan,JC Buttler,IC Pandey,SP Jackson,Umar Gul,Washington Sundar,PJ Sangwan,A Nel,AS Raut,D du Preez,NB Singh,RJ Harris,D Kalyankrishna,BR Dunk,MJ Henry,R Dhawan,AB Barath,SB Styris,TD Paine,RR Powar,BA Bhatt,AA Chavan,T Henderson,P Kumar,Iqbal Abdulla,A Choudhary,Gagandeep Singh,RJ Peterson,TG Southee,TP Sudhindra,MK Tiwary,S Badrinath,YA Abdulla,AS Roy,Shoaib Ahmed,Mohammed Siraj,NJ Maddinson,CK Langeveldt,TU Deshpande,N Jagadeesan,K Santokie,R Rampaul,DPMD Jayawardene,A Zampa,AJ Turner,Y Venugopal Rao,Harmeet Singh,SO Hetmyer,RR Sarwan,A Ashish Reddy,SM Harwood,RR Raje,RG More,KH Pandya,RV Gomez,MA Wood,SB Wagh,P Dogra,PM Sarvesh Kumar,SR Watson,BE Hendricks,DJ Bravo,Bipul Sharma,A Mishra,I Sharma,Anureet Singh,CV Varun,RS Bopara,M Markande,Abdul Samad,B Lee,RD Chahar,BAW Mendis,SB Jakati,GS Sandhu,VS Malik,CL White,DP Vijaykumar,TM Dilshan,A Kumble,JD Unadkat,P Parameswaran,W Jaffer,AB de Villiers,P Awana,R Dravid,M Kartik,L Ngidi,S Anirudha,AS Joseph,AJ Finch,Q de Kock,PV Tambe,K Khejroliya,RR Pant,DW Steyn,Sohail Tanvir,Swapnil Singh,AN Ghosh,RA Shaikh,GJ Maxwell,A Nehra,MJ McClenaghan,GR Napier,Imran Tahir,JJ Roy,AD Russell,CRD Fernando,MJ Guptill,SC Kuggeleijn,KA Jamieson,Harpreet Brar,KB Arun Karthik,AD Nath,Parvez Rasool,P Ray Barman,SA Asnodkar,Tejas Baroka,R Parag,Ankit Soni,Sachin Baby,ND Doshi,JM Kemp,MS Dhoni,S Nadeem,TM Head,Abhishek Sharma,KD Karthik,P Dubey,P Negi,M Vohra,PA Patel,UBT Chand,DJ Hooda,Sunny Gupta,MC Henriques,L Ablish,KMA Paul,DR Sams,MV Boucher,JP Behrendorff,AM Rahane,M Manhas,P Amarnath,RG Sharma,SS Mundhe,C Nanda,R Sathish,BB Sran,KK Ahmed,MEK Hussey,V Sehwag,AP Dole,KP Appanna,CJ McKay,MG Johnson,T Taibu,Salman Butt,UA Birla,CH Gayle,Shahbaz Ahmed,Mohammad Ashraful,S Sriram,DJ Muthuswami,IK Pathan,Y Nagar,Mohammad Nabi,SJ Srivastava,RE van der Merwe,PP Chawla,DR Smith,NA Saini,BCJ Cutting,SS Sarkar,RR Rossouw,P Simran Singh,DT Christian,R Tewatia,T Natarajan,TS Mills,Niraj Patel,C de Grandhomme,AN Ahmed,H Klaasen,KS Williamson,S Dhawan,AM Salvi,Mandeep Singh,N Pooran,MM Sharma,DS Kulkarni,SC Ganguly,Shivam Sharma,PK Garg,UT Khawaja,Shoaib Akhtar,JE Taylor,MM Patel,SS Cottrell,WD Parnell,V Pratap Singh,M Muralitharan,MJ Lumb,A Uniyal,SD Lad,J Arunkumar,Kartik Tyagi,N Saini,M Morkel,DB Das,BB Samantray,MN Samuels,SM Katich,Ishan Kishan,S Sandeep Warrier,JDP Oram,R Ashwin,J Botha,MS Gony,J Suchith,JO Holder,NV Ojha,S Tyagi,MG Neser,RW Price,SM Curran,B Chipli,A Symonds,SK Raina,MN van Wyk,BA Stokes,D Salunkhe,YK Pathan,DJ Jacobs,M de Lange,MD Mishra,SB Joshi,GD McGrath,BJ Haddin,S Badree,F du Plessis,B Akhil,PA Reddy,X Thalaivan Sargunam,JDS Neesham,KA Pollard,CA Lynn,K Upadhyay,LRPL Taylor,SS Iyer,LH Ferguson,J Theron,PP Shaw,P Suyal,N Rana,M Ntini,S Sohal,LR Shukla,E Lewis,A Chopra,M Ashwin,KM Jadhav,O Thomas,RP Singh,AB Agarkar,Karanveer Singh,SW Billings,LA Pomersbach,Younis Khan,AT Rayudu,S Sreesanth,Rashid Khan,T Banton,RA Tripathi,SK Warne,AA Kazi,RK Singh,U Kaul,S Kaushik,RT Ponting,JD Ryder,JP Duminy,MJ Santner,MB Parmar,BB McCullum,D Padikkal,A Dananjaya,DA Warner,SR Tendulkar,DT Patil,KC Sangakkara,CR Woakes,ER Dwivedi,Jaskaran Singh,SE Marsh,DNT Zoysa,SS Shaikh,S Dube,C Ganapathy,SA Yadav,A Chandila,KK Nair,Azhar Mahmood,IR Jaggi,LJ Wright,LS Livingstone,STR Binny,Harmeet Singh (2),SM Pollock,SE Bond,V Shankar,KV Sharma,JJ Bumrah,AD Mascarenhas,YBK Jaiswal,RR Bose,A Mithun,K Rabada,DH Yagnik,Harpreet Singh,RS Gavaskar,VRV Singh,TK Curran,JM Bairstow,SN Thakur,S Rana,JW Hastings,BJ Rohrer,PR Shah,Misbah-ul-Haq,SB Bangar,Kuldeep Yadav,M Kaif,HH Gibbs,AF Milne,C Madan,CH Morris,H Das,PD Collingwood,Mustafizur Rahman,KL Nagarkoti,TA Boult,MS Wade,UT Yadav,B Sumanth,PJ Cummins,S Randiv,NS Naik,AS Rajpoot,M Rawat,RE Levi,J Yadav,Mohammed Shami,OA Shah,P Sahu,AUK Pathan,MA Khote,JR Hazlewood,Kamran Akmal,SV Samson,Kamran Khan,SD Chitnis,Mashrafe Mortaza,JR Hopes,M Klinger,MK Pandey,DS Lehmann,I Malhotra,B Laughlin,LMP Simmons,MC Juneja,KW Richardson,L Ronchi,JL Pattinson,MP Stoinis,R McLaren,R Shukla,DL Vettori,LPC Silva,Mujeeb Ur Rahman,S Vidyut,MA Agarwal,GC Smith,KC Cariappa,CM Gautam,A Flintoff,Yuvraj Singh,KMDN Kulasekara,RR Bhatkal,DB Ravi Teja,JEC Franklin,DJ Thornely,Z Khan,GJ Bailey,MR Marsh,MF Maharoof,Sandeep Sharma,CJ Anderson,VH Zol,HM Amla,DP Nannes,T Shamsi,Shahid Afridi,SPD Smith,TR Birt,AM Nayar,SE Rutherford,MM Ali,RM Patidar,JR Philippe,AC Gilchrist,RN ten Doeschate,SP Goswami,Shubman Gill,R Bishnoi,IS Sodhi,KAJ Roach,AR Patel,NJ Rimmington,Vishnu Vinod,ST Jayasuriya,R Bhatia,SMSM Senanayake,DR Shorey,GH Vihari,L Balaji,Shakib Al Hasan,S Chanderpaul,AB McDonald,RV Uthappa,SS Tiwary,RK Bhui,DAJ Bracewell,TM Srivastava,AA Noffke,C Munro,DA Miller,S Kaul,MDKJ Perera,ML Hayden,AG Paunikar,Yashpal Singh,FY Fazal,HV Patel,Shoaib Malik,AC Voges,T Kohli,K Goel,T Thushara,MA Starc,G Gambhir,DJM Short,CJ Dala,DJ Hussey,RJ Quiney,AC Thomas,J Syed Mohammad,Gurkeerat Singh,SP Fleming,CJ Ferguson,JPR Scantlebury-Searles,SW Tait,PC Valthaty
0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
